inventory_item_id,inventory_item_type,planned_wave,route_or_item,portal,module,source_component_or_file,current_status,functional,visual,responsive,operational,human_readability,data_truth,evidence,open_issues,executive_approval,locked,status_notes,wave_inventory_id
WP16-ROUTE-203,route_screen,Wave 3 — Admin,/admin/trench-safety/repair-review,Admin,Trench Safety,frontend/src/pages/trench_safety/TrenchSafetyRepairReviewPage.jsx,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,,,NO,NO,Imported from prior route register classification: NOT_YET_EXERCISED. —,
WP16-ROUTE-204,route_screen,Wave 3 — Admin,/admin/trench-safety/field-reports,Admin,Trench Safety,frontend/src/pages/trench_safety/TrenchSafetyFieldReportsPage.jsx,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,,,NO,NO,Imported from prior route register classification: NOT_YET_EXERCISED. —,
WP16-ROUTE-205,route_screen,Wave 3 — Admin,/admin/jha-plans/poster,Admin,JHA Plans,frontend/src/pages/JhaPlansPoster.jsx,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,,,NO,NO,Imported from prior route register classification: NOT_YET_EXERCISED. —,
WP16-ROUTE-206,route_screen,Wave 3 — Admin,/admin/posters/print-all,Admin,Posters,frontend/src/pages/AllPostersPrint.jsx,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,,,NO,NO,Imported from prior route register classification: NOT_YET_EXERCISED. —,
WP16-ROUTE-207,route_screen,Wave 3 — Admin,/admin/incidents,Admin,Incidents,frontend/src/pages/IncidentsDashboard.jsx,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,See WP16_ROUTE_EXERCISE_REGISTER.md for prior evidence.,,NO,NO,Imported from prior route register classification: FULLY_EXERCISED. Admin route `/admin/incidents` captured under authenticated admin session.,
WP16-ROUTE-208,detail_screen,Wave 3 — Admin,/admin/incidents/:id,Admin,Incidents,frontend/src/pages/ViewIncident.jsx,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,,,NO,NO,Imported from prior route register classification: NOT_YET_EXERCISED. —,
WP16-ROUTE-209,route_screen,Wave 3 — Admin,/admin/daily,Admin,Daily,frontend/src/pages/DailyReportsDashboard.jsx,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,See WP16_ROUTE_EXERCISE_REGISTER.md for prior evidence.,,NO,NO,Imported from prior route register classification: FULLY_EXERCISED. Admin route `/admin/daily` captured under authenticated admin session.,
WP16-ROUTE-210,detail_screen,Wave 3 — Admin,/admin/daily/:id,Admin,Daily,frontend/src/pages/ViewDailyReport.jsx,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,,,NO,NO,Imported from prior route register classification: NOT_YET_EXERCISED. —,
WP16-ROUTE-211,route_screen,Wave 3 — Admin,/admin/equipment-inspections,Admin,Equipment Inspections,frontend/src/pages/EquipmentDashboard.jsx,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,,,NO,NO,Imported from prior route register classification: NOT_YET_EXERCISED. —,
WP16-ROUTE-212,detail_screen,Wave 3 — Admin,/admin/equipment/:id,Admin,Equipment,frontend/src/pages/ViewEquipmentInspection.jsx,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,,,NO,NO,Imported from prior route register classification: NOT_YET_EXERCISED. —,
WP16-ROUTE-213,detail_screen,Wave 3 — Admin,/admin/qaqc/:id,Admin,Qaqc,frontend/src/pages/ViewQaqcInspection.jsx,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,,,NO,NO,Imported from prior route register classification: NOT_YET_EXERCISED. —,
WP16-ROUTE-214,detail_screen,Wave 3 — Admin,/admin/leadership/records/:id,Admin,Leadership,frontend/src/pages/FieldLeadershipView.jsx,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,,,NO,NO,Imported from prior route register classification: NOT_YET_EXERCISED. —,
WP16-ROUTE-215,detail_screen,Wave 3 — Admin,/admin/safety/issuance/:id,Admin,Safety,frontend/src/pages/ViewSafetyForm.jsx,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,,,NO,NO,Imported from prior route register classification: NOT_YET_EXERCISED. —,
WP16-ROUTE-216,detail_screen,Wave 3 — Admin,/admin/safety/training/:id,Admin,Safety,frontend/src/pages/ViewSafetyForm.jsx,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,,,NO,NO,Imported from prior route register classification: NOT_YET_EXERCISED. —,
WP16-ROUTE-238,route_screen,Wave 3 — Admin,/admin/executive-operational-intelligence,Admin,Executive Operational Intelligence,frontend/src/pages/ExecutiveOperationalIntelligence.jsx,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,See WP16_ROUTE_EXERCISE_REGISTER.md for prior evidence.,,NO,NO,"Imported from prior route register classification: FULLY_EXERCISED. Executive operational intelligence route captured across top, mid, and briefing sections.",
WP16-ROUTE-244,detail_screen,Wave 3 — Admin,/admin/vendors/:vendorId/thread,Admin,Vendors,frontend/src/pages/AdminVendorThread.jsx,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,,,NO,NO,Imported from prior route register classification: NOT_YET_EXERCISED. —,
WP16-ROUTE-245,detail_screen,Wave 3 — Admin,/admin/assets/:assetRef/thread,Admin,Assets,frontend/src/pages/AdminAssetThread.jsx,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,,,NO,NO,Imported from prior route register classification: NOT_YET_EXERCISED. —,
WP16-ROUTE-370,route_screen,Wave 3 — Admin,/admin/training-videos,Admin,Training Videos,frontend/src/pages/AdminTrainingVideos.jsx,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,,,NO,NO,Imported from prior route register classification: NOT_YET_EXERCISED. —,
WP16-ROUTE-371,route_screen,Wave 3 — Admin,/admin/deploy-readiness,Admin,Deploy Readiness,frontend/src/pages/AdminDeployReadiness.jsx,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,,,NO,NO,Imported from prior route register classification: NOT_YET_EXERCISED. —,
WP16-ROUTE-386,redirect_route,Wave 3 — Admin,/admin/daily-reports,Admin,Daily Reports,Navigate,REDIRECT_BEHAVIOR_PENDING,PENDING_REDIRECT_CHECK,PENDING_REDIRECT_CHECK,PENDING_REDIRECT_CHECK,PENDING_REDIRECT_CHECK,PENDING_REDIRECT_CHECK,NOT_APPLICABLE,See WP16_ROUTE_EXERCISE_REGISTER.md for prior evidence.,,NO,NO,Imported from prior route register classification: REDIRECT_ONLY. Redirect target: /admin/daily,
WP16-ROUTE-387,redirect_route,Wave 3 — Admin,/admin/trench-safety-assets,Admin,Trench Safety Assets,Navigate,VERIFIED_REPAIRED_WAVE3,PASS,PASS,PASS,PASS,PASS,NOT_APPLICABLE,Wave 3 repair pass 2026-07-30: fresh hard-load verified `/admin/trench-safety-assets` resolves to `/admin/trench-safety/assets` and loads the Trench Equipment list with 21 assets inside the Admin shell.,,NO,NO,Alias now stays inside the admin trench-safety route family.,
WP16-ROUTE-406,redirect_route,Wave 3 — Admin,/admin/audit,Admin,Audit,Navigate,REDIRECT_BEHAVIOR_PENDING,PENDING_REDIRECT_CHECK,PENDING_REDIRECT_CHECK,PENDING_REDIRECT_CHECK,PENDING_REDIRECT_CHECK,PENDING_REDIRECT_CHECK,NOT_APPLICABLE,See WP16_ROUTE_EXERCISE_REGISTER.md for prior evidence.,,NO,NO,Imported from prior route register classification: REDIRECT_ONLY. Redirect target: /admin/audit-log,
WP16-ROUTE-407,redirect_route,Wave 3 — Admin,/admin/health,Admin,Health,Navigate,REDIRECT_BEHAVIOR_PENDING,PENDING_REDIRECT_CHECK,PENDING_REDIRECT_CHECK,PENDING_REDIRECT_CHECK,PENDING_REDIRECT_CHECK,PENDING_REDIRECT_CHECK,NOT_APPLICABLE,See WP16_ROUTE_EXERCISE_REGISTER.md for prior evidence.,,NO,NO,Imported from prior route register classification: REDIRECT_ONLY. Redirect target: /admin/system-health,
WP16-ROUTE-434,redirect_route,Wave 3 — Admin,/admin/ods-intelligence,Admin,ODS Intelligence,Navigate,REDIRECT_BEHAVIOR_PENDING,PENDING_REDIRECT_CHECK,PENDING_REDIRECT_CHECK,PENDING_REDIRECT_CHECK,PENDING_REDIRECT_CHECK,PENDING_REDIRECT_CHECK,NOT_APPLICABLE,See WP16_ROUTE_EXERCISE_REGISTER.md for prior evidence.,,NO,NO,Imported from prior route register classification: REDIRECT_ONLY. Redirect target: /admin/operational-intelligence,
WP16-ROUTE-436,redirect_route,Wave 3 — Admin,/admin/occ,Admin,OCC,Navigate,REDIRECT_BEHAVIOR_PENDING,PENDING_REDIRECT_CHECK,PENDING_REDIRECT_CHECK,PENDING_REDIRECT_CHECK,PENDING_REDIRECT_CHECK,PENDING_REDIRECT_CHECK,NOT_APPLICABLE,See WP16_ROUTE_EXERCISE_REGISTER.md for prior evidence.,,NO,NO,Imported from prior route register classification: REDIRECT_ONLY. Redirect target: /admin/operations-control,
WP16-ROUTE-439,redirect_route,Wave 3 — Admin,/admin/executive,Admin,Executive,Navigate,REDIRECT_BEHAVIOR_PENDING,PENDING_REDIRECT_CHECK,PENDING_REDIRECT_CHECK,PENDING_REDIRECT_CHECK,PENDING_REDIRECT_CHECK,PENDING_REDIRECT_CHECK,NOT_APPLICABLE,See WP16_ROUTE_EXERCISE_REGISTER.md for prior evidence.,,NO,NO,Imported from prior route register classification: REDIRECT_ONLY. Redirect target: /admin/executive-overview,
WP16-ROUTE-441,redirect_route,Wave 3 — Admin,/admin/ai,Admin,AI,Navigate,REDIRECT_BEHAVIOR_PENDING,PENDING_REDIRECT_CHECK,PENDING_REDIRECT_CHECK,PENDING_REDIRECT_CHECK,PENDING_REDIRECT_CHECK,PENDING_REDIRECT_CHECK,NOT_APPLICABLE,See WP16_ROUTE_EXERCISE_REGISTER.md for prior evidence.,,NO,NO,Imported from prior route register classification: REDIRECT_ONLY. Redirect target: /admin/ai-operations,
WP16-ROUTE-442,redirect_route,Wave 3 — Admin,/admin/storage,Admin,Storage,Navigate,REDIRECT_BEHAVIOR_PENDING,PENDING_REDIRECT_CHECK,PENDING_REDIRECT_CHECK,PENDING_REDIRECT_CHECK,PENDING_REDIRECT_CHECK,PENDING_REDIRECT_CHECK,NOT_APPLICABLE,See WP16_ROUTE_EXERCISE_REGISTER.md for prior evidence.,,NO,NO,Imported from prior route register classification: REDIRECT_ONLY. Redirect target: /admin/storage-recovery,
WP16-ROUTE-217,route_screen,Wave 1 — Public Pages & Authentication,/pm/login,PM,Login,frontend/src/pages/PmLogin.jsx,INSPECTED_NO_DEFECT_OBSERVED_NOT_CERTIFIED,INSPECTED_NO_DEFECT_OBSERVED,INSPECTED_NO_DEFECT_OBSERVED,INSPECTED_NO_DEFECT_OBSERVED,INSPECTED_NO_DEFECT_OBSERVED,INSPECTED_NO_DEFECT_OBSERVED,INSPECTED_NO_DEFECT_OBSERVED,Playwright 2026-07-30 route smoke: RESULT::route_/pm/login::PASS. Curl 2026-07-30: POST /api/pm/login returned 200.,,NO,NO,Wave 1 inspection complete. PM login rendered and authenticated successfully in preview. Forgot-password dialog inventoried. No defect opened on this surface during inspection.,
WP16-ROUTE-218,detail_screen,Wave 1 — Public Pages & Authentication,/pm/reset/:token,PM,Reset,frontend/src/pages/PmResetPassword.jsx,VERIFIED_E2E_NOT_CERTIFIED,VERIFIED_PASS,INSPECTED_NO_DEFECT_OBSERVED,INSPECTED_NO_DEFECT_OBSERVED,VERIFIED_PASS,INSPECTED_NO_DEFECT_OBSERVED,VERIFIED_PASS,"Playwright 2026-07-30 consumed a live preview PM reset token, accepted the existing certification password, and landed in the PM portal at `/pm/command-center` (active PM landing surface).",,NO,NO,"Wave 1 reset flow verified end-to-end with a live preview token. Post-reset landing resolved to `/pm/command-center`, which is the active PM portal landing surface. Not yet certified pending overall Wave 1 approval.",
WP16-ROUTE-219,route_screen,Wave 1 — Public Pages & Authentication,/pm/change-password,PM,Change Password,frontend/src/pages/PmChangePassword.jsx,INSPECTED_NO_DEFECT_OBSERVED_NOT_CERTIFIED,INSPECTED_AUTHENTICATED_FORM_VERIFIED,INSPECTED_NO_DEFECT_OBSERVED,INSPECTED_NO_DEFECT_OBSERVED,INSPECTED_AUTHENTICATED_FORM_VERIFIED,INSPECTED_NO_DEFECT_OBSERVED,INSPECTED_NO_DEFECT_OBSERVED,Playwright 2026-07-30: RESULT::pm_change_password::PASS. Code review: frontend/src/pages/PmChangePassword.jsx.,,NO,NO,Wave 1 inspection complete. PM authenticated change-password route rendered in the canonical auth shell and passed focused preview verification. No defect opened during this inspection.,
WP16-ROUTE-220,route_screen,Wave 2 — Homepage / Dashboard,/pm,PM,PM,frontend/src/pages/PmHomeRedirect.jsx,REPAIRED_VERIFIED_NOT_CERTIFIED,REPAIRED_VERIFIED,INSPECTED_NO_DEFECT_OBSERVED,REPAIRED_VERIFIED,REPAIRED_VERIFIED,REPAIRED_VERIFIED,REPAIRED_VERIFIED,"Playwright 2026-07-30 after repair: PM login lands on /pm/hub; direct /pm also resolves to /pm/hub; [data-testid=""pm-hub-v2-root""] verified in both flows.",,PENDING_WAVE2_CLOSEOUT,YES,WP16-W2-002 repaired with a smallest-safe redirect change in frontend/src/pages/PmHomeRedirect.jsx. PM root entry is back inside the approved Wave 2 denominator.,
WP16-ROUTE-221,route_screen,Wave 2 — Homepage / Dashboard,/pm/hub,PM,HUB,frontend/src/pages/PmHubV2.jsx,INSPECTED_NO_DEFECT_OBSERVED_NOT_CERTIFIED,INSPECTED_NO_DEFECT_OBSERVED,INSPECTED_NO_DEFECT_OBSERVED,INSPECTED_NO_DEFECT_OBSERVED,INSPECTED_NO_DEFECT_OBSERVED,INSPECTED_NO_DEFECT_OBSERVED,INSPECTED_NO_DEFECT_OBSERVED,2026-07-30 Wave 2 inspection: route loaded successfully with portal shell.,,PENDING_REPAIR_AUTHORIZATION,YES,No Wave 2 defect observed in this pass.,
WP16-ROUTE-222,route_screen,Wave 2 — Homepage / Dashboard,/pm/hub_legacy,PM,HUB Legacy,frontend/src/pages/PmHub.jsx,REPAIRED_VERIFIED_NOT_CERTIFIED,INSPECTED_NO_DEFECT_OBSERVED,REPAIRED_VERIFIED,REPAIRED_VERIFIED,INSPECTED_NO_DEFECT_OBSERVED,INSPECTED_NO_DEFECT_OBSERVED,INSPECTED_NO_DEFECT_OBSERVED,"Playwright 2026-07-30 after W2-004 repair: [data-testid=""ds-portal-shell""] verified on this legacy/public Wave 2 surface.",,PENDING_WAVE2_CLOSEOUT,YES,WP16-W2-004 repaired and verified. PM legacy home now includes PortalShell chrome after W2-004 repair.,
WP16-ROUTE-223,route_screen,Wave 2 — Homepage / Dashboard,/pm/hub_v2,PM,HUB V2,frontend/src/pages/PmHubV2.jsx,INSPECTED_NO_DEFECT_OBSERVED_NOT_CERTIFIED,INSPECTED_NO_DEFECT_OBSERVED,INSPECTED_NO_DEFECT_OBSERVED,INSPECTED_NO_DEFECT_OBSERVED,INSPECTED_NO_DEFECT_OBSERVED,INSPECTED_NO_DEFECT_OBSERVED,INSPECTED_NO_DEFECT_OBSERVED,2026-07-30 Wave 2 inspection: route loaded successfully with portal shell.,,PENDING_REPAIR_AUTHORIZATION,YES,No Wave 2 defect observed in this pass.,
WP16-ROUTE-224,route_screen,Wave 5 — Project Management,/pm/holds,PM,Holds,frontend/src/pages/PmHoldsV2.jsx,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,See WP16_ROUTE_EXERCISE_REGISTER.md for prior evidence.,,NO,NO,Imported from prior route register classification: FULLY_EXERCISED. PM route `/pm/holds` captured with authenticated PM session.,
WP16-ROUTE-225,route_screen,Wave 5 — Project Management,/pm/due-today,PM,DUE Today,frontend/src/pages/PmDueTodayV2.jsx,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,,,NO,NO,Imported from prior route register classification: NOT_YET_EXERCISED. —,
WP16-ROUTE-226,route_screen,Wave 5 — Project Management,/pm/crew-compliance,PM,Crew Compliance,frontend/src/pages/PmCrewCompliance.jsx,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,,,NO,NO,Imported from prior route register classification: NOT_YET_EXERCISED. —,
WP16-ROUTE-227,route_screen,Wave 5 — Project Management,/pm/jobs,PM,Jobs,frontend/src/pages/pm/PmSections.jsx#PmJobs,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,See WP16_ROUTE_EXERCISE_REGISTER.md for prior evidence.,,NO,NO,Imported from prior route register classification: FULLY_EXERCISED. PM route `/pm/jobs` captured with authenticated PM session.,
WP16-ROUTE-228,detail_screen,Wave 5 — Project Management,/pm/job/:projectNumber/team,PM,JOB,frontend/src/pages/pm/PmJobTeam.jsx,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,See WP16_ROUTE_EXERCISE_REGISTER.md for prior evidence.,,NO,NO,Imported from prior route register classification: FULLY_EXERCISED. PM job team detail captured with seeded project 24-06.,
WP16-ROUTE-229,route_screen,Wave 5 — Project Management,/pm/project-staffing,PM,Project Staffing,frontend/src/pages/pm/PmProjectStaffing.jsx,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,See WP16_ROUTE_EXERCISE_REGISTER.md for prior evidence.,,NO,NO,Imported from prior route register classification: FULLY_EXERCISED. PM route `/pm/project-staffing` captured with authenticated PM session.,
WP16-ROUTE-230,route_screen,Wave 5 — Project Management,/pm/project-schedule,PM,Project Schedule,frontend/src/pages/PmProjectSchedule.jsx,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,See WP16_ROUTE_EXERCISE_REGISTER.md for prior evidence.,,NO,NO,Imported from prior route register classification: FULLY_EXERCISED. PM route `/pm/project-schedule` captured with authenticated PM session.,
WP16-ROUTE-231,route_screen,Wave 5 — Project Management,/pm/monday-review,PM,Monday Review,frontend/src/pages/PmMondayReviewWorkspace.jsx,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,,,NO,NO,Imported from prior route register classification: NOT_YET_EXERCISED. —,
WP16-ROUTE-232,detail_screen,Wave 5 — Project Management,/pm/projects/:projectNumber,PM,Projects,frontend/src/pages/PmProjectRedirect.jsx,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,See WP16_ROUTE_EXERCISE_REGISTER.md for prior evidence.,,NO,NO,Imported from prior route register classification: FULLY_EXERCISED. PM route `/pm/projects/:projectNumber` captured with authenticated PM session.,
WP16-ROUTE-233,detail_screen,Wave 5 — Project Management,/pm/projects-legacy/:projectNumber,PM,Projects Legacy,frontend/src/pages/PmProjectDetail.jsx,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,NOT_YET_EXERCISED,,,NO,NO,Imported from prior route register classification: NOT_YET_EXERCISED. —,
WP16-ROUTE-234,detail_screen,Wave 5 — Project Management,/pm/project/:projectNumber,PM,Project,frontend/src/pages/PmProjectDetail.jsx,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,See WP16_ROUTE_EXERCISE_REGISTER.md for prior evidence.,,NO,NO,Imported from prior route register classification: FULLY_EXERCISED. PM route `/pm/project/:projectNumber` captured with authenticated PM session.,
WP16-ROUTE-235,detail_screen,Wave 5 — Project Management,/pm/project/:projectNumber/thread,PM,Project,frontend/src/pages/PmProjectThread.jsx,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,See WP16_ROUTE_EXERCISE_REGISTER.md for prior evidence.,,NO,NO,Imported from prior route register classification: FULLY_EXERCISED. PM route `/pm/project/:projectNumber/thread` captured with authenticated PM session.,
WP16-ROUTE-236,route_screen,Wave 5 — Project Management,/pm/command-center,PM,Command Center,frontend/src/pages/PmCommandCenter.jsx,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,PRIOR_EVIDENCE_EXISTS_REVERIFY_REQUIRED,See WP16_ROUTE_EXERCISE_REGISTER.md for prior evidence.,,NO,NO,Imported from prior route register classification: FULLY_EXERCISED. PM route `/pm/command-center` captured with authenticated PM session.,
