kind,verb,path,area,criticality,roles,mobile_required,attachment_dep,operational_impact,source_file,source_line
backend_api,GET,/api/project-managers,PM,P1,"admin,pm",no,no,Mission critical — significant degradation,routes/pm_admin.py,83
backend_api,GET,/api/admin/project-managers,PM,P1,"admin,pm",no,no,Mission critical — significant degradation,routes/pm_admin.py,97
backend_api,GET,/api/admin/project-managers/export,PM,P1,"admin,pm",no,no,Mission critical — significant degradation,routes/pm_admin.py,105
backend_api,POST,/api/admin/project-managers,PM,P1,"admin,pm",no,no,Mission critical — significant degradation,routes/pm_admin.py,123
backend_api,PATCH,/api/admin/project-managers/{pm_id},PM,P1,"admin,pm",no,no,Mission critical — significant degradation,routes/pm_admin.py,132
backend_api,DELETE,/api/admin/project-managers/{pm_id},PM,P1,"admin,pm",no,no,Mission critical — significant degradation,routes/pm_admin.py,169
backend_api,POST,/api/admin/project-managers/{pm_id}/set-password,PM,P1,"admin,pm",no,no,Mission critical — significant degradation,routes/pm_admin.py,190
backend_api,POST,/api/admin/project-managers/{pm_id}/welcome-pdf,PM,P1,"admin,pm",no,no,Mission critical — significant degradation,routes/pm_admin.py,213
backend_api,POST,/api/admin/project-managers/{pm_id}/email-welcome,PM,P1,"admin,pm",no,no,Mission critical — significant degradation,routes/pm_admin.py,250
backend_api,POST,/api/admin/project-managers/{pm_id}/disable,PM,P1,"admin,pm",no,no,Mission critical — significant degradation,routes/pm_admin.py,358
backend_api,GET,/api/admin/project-managers/activity,PM,P1,"admin,pm",no,no,Mission critical — significant degradation,routes/pm_admin.py,368
backend_api,POST,/api/field-leadership/portal/login,Auth,P0,field_leadership,YES,no,Operational survival — workflow halts,routes/field_leadership_portal.py,161
backend_api,POST,/api/field-leadership/portal/change-password,Field Leadership,P1,field_leadership,YES,no,Mission critical — significant degradation,routes/field_leadership_portal.py,267
backend_api,POST,/api/field-leadership/portal/forgot-password,Field Leadership,P1,field_leadership,YES,no,Mission critical — significant degradation,routes/field_leadership_portal.py,283
backend_api,POST,/api/field-leadership/portal/reset/{token},Field Leadership,P1,field_leadership,YES,no,Mission critical — significant degradation,routes/field_leadership_portal.py,328
backend_api,GET,/api/field-leadership/portal/me,Field Leadership,P1,field_leadership,YES,no,Mission critical — significant degradation,routes/field_leadership_portal.py,339
backend_api,GET,/api/field-leadership/portal/dispatch-today,Dispatch/Driver,P0,"dispatch,field_leadership",YES,no,Operational survival — workflow halts,routes/field_leadership_portal.py,346
backend_api,GET,/api/field-leadership/portal/driver-qualification,Dispatch/Driver,P0,"driver,field_leadership",YES,no,Operational survival — workflow halts,routes/field_leadership_portal.py,368
backend_api,GET,/api/field-leadership/portal/employee/{emp_id}/snapshot,Field Leadership,P1,field_leadership,YES,no,Mission critical — significant degradation,routes/field_leadership_portal.py,410
backend_api,GET,/api/field-leadership/portal/incidents-recent,Safety,P1,field_leadership,YES,YES,Mission critical — significant degradation,routes/field_leadership_portal.py,532
backend_api,GET,/api/field-leadership/portal/notifications-recent,Field Leadership,P1,field_leadership,YES,no,Mission critical — significant degradation,routes/field_leadership_portal.py,552
backend_api,GET,/api/field-leadership/portal/crew/training-records,Daily Report,P0,field_leadership,YES,YES,Operational survival — workflow halts,routes/field_leadership_portal.py,585
backend_api,GET,/api/field-leadership/portal/crew/ppe,Daily Report,P0,field_leadership,YES,YES,Operational survival — workflow halts,routes/field_leadership_portal.py,623
backend_api,GET,/api/field-leadership/portal/crew/training-summary,Daily Report,P0,field_leadership,YES,YES,Operational survival — workflow halts,routes/field_leadership_portal.py,645
backend_api,GET,/api/field-leadership/portal/daily-reports,Daily Report,P0,field_leadership,YES,YES,Operational survival — workflow halts,routes/field_leadership_portal.py,684
backend_api,POST,/api/hr/login,Auth,P0,hr,YES,no,Operational survival — workflow halts,routes/hr_portal.py,142
backend_api,POST,/api/hr/change-password,HR/Payroll,P0,hr,YES,no,Operational survival — workflow halts,routes/hr_portal.py,209
backend_api,POST,/api/hr/forgot-password,HR/Payroll,P0,hr,YES,no,Operational survival — workflow halts,routes/hr_portal.py,223
backend_api,POST,/api/hr/reset/{token},HR/Payroll,P0,hr,YES,no,Operational survival — workflow halts,routes/hr_portal.py,259
backend_api,GET,/api/hr/me,HR/Payroll,P0,hr,YES,no,Operational survival — workflow halts,routes/hr_portal.py,268
backend_api,GET,/api/hr/field-leadership,HR/Payroll,P0,"hr,field_leadership",YES,no,Operational survival — workflow halts,routes/hr_portal.py,277
backend_api,GET,/api/hr/field-leadership/{record_id},HR/Payroll,P0,"hr,field_leadership",YES,no,Operational survival — workflow halts,routes/hr_portal.py,309
backend_api,GET,/api/hr/field-leadership/{record_id}/pdf,HR/Payroll,P0,"hr,field_leadership",YES,no,Operational survival — workflow halts,routes/hr_portal.py,316
backend_api,GET,/api/hr/daily-reports,HR/Payroll,P0,hr,YES,no,Operational survival — workflow halts,routes/hr_portal.py,349
backend_api,GET,/api/hr/daily-reports/{report_id},HR/Payroll,P0,hr,YES,no,Operational survival — workflow halts,routes/hr_portal.py,404
backend_api,GET,/api/hr/employee-accountability,HR/Payroll,P0,hr,YES,no,Operational survival — workflow halts,routes/hr_portal.py,417
backend_api,GET,/api/hr/employees/{emp_id}/accountability/timeline,HR/Payroll,P0,hr,YES,no,Operational survival — workflow halts,routes/hr_portal.py,506
backend_api,GET,/api/hr/employees/{emp_id}/accountability/brief.pdf,HR/Payroll,P0,hr,YES,no,Operational survival — workflow halts,routes/hr_portal.py,762
backend_api,GET,/api/hr/time-verification,HR/Payroll,P0,hr,YES,no,Operational survival — workflow halts,routes/hr_portal.py,925
backend_api,GET,/api/hr/time-verification.csv,HR/Payroll,P0,hr,YES,no,Operational survival — workflow halts,routes/hr_portal.py,1141
backend_api,GET,/api/hr/training-records,HR/Payroll,P0,hr,YES,no,Operational survival — workflow halts,routes/hr_portal.py,1219
backend_api,GET,/api/hr/safety-documents,HR/Payroll,P0,"hr,safety",YES,no,Operational survival — workflow halts,routes/hr_portal.py,1323
backend_api,GET,/api/hr/safety-documents/{doc_id}/download,HR/Payroll,P0,"hr,safety",YES,no,Operational survival — workflow halts,routes/hr_portal.py,1384
backend_api,GET,/api/admin/hr-users,Admin,P2,"admin,hr",no,no,Operational support — non-blocking,routes/hr_portal.py,1445
backend_api,POST,/api/admin/hr-users,Admin,P2,"admin,hr",no,no,Operational support — non-blocking,routes/hr_portal.py,1450
backend_api,PATCH,/api/admin/hr-users/{user_id},Admin,P2,"admin,hr",no,no,Operational support — non-blocking,routes/hr_portal.py,1473
backend_api,POST,/api/admin/hr-users/{user_id}/reset-password,Admin,P2,"admin,hr",no,no,Operational support — non-blocking,routes/hr_portal.py,1483
backend_api,DELETE,/api/admin/hr-users/{user_id},Admin,P2,"admin,hr",no,no,Operational support — non-blocking,routes/hr_portal.py,1503
backend_api,GET,/api/hr/incidents,HR/Payroll,P0,hr,YES,no,Operational survival — workflow halts,routes/hr_portal.py,1521
backend_api,GET,/api/hr/corrective-actions,HR/Payroll,P0,hr,YES,no,Operational survival — workflow halts,routes/hr_portal.py,1579
backend_api,POST,/api/driver/breakdown-proof/upload,Dispatch/Driver,P0,"dispatch,driver",YES,YES,Operational survival — workflow halts,routes/dispatch_continuity.py,153
backend_api,GET,/api/continuity-events/kinds,misc,P3,dispatch,no,no,Secondary/admin — internal,routes/dispatch_continuity.py,238
backend_api,POST,/api/continuity-events,misc,P3,dispatch,no,no,Secondary/admin — internal,routes/dispatch_continuity.py,244
backend_api,GET,/api/continuity-events/by-assignment/{assignment_id},misc,P3,dispatch,no,no,Secondary/admin — internal,routes/dispatch_continuity.py,278
backend_api,GET,/api/continuity-events/recent,misc,P3,dispatch,no,no,Secondary/admin — internal,routes/dispatch_continuity.py,295
backend_api,GET,/api/recovery/states,misc,P3,dispatch,no,no,Secondary/admin — internal,routes/dispatch_continuity.py,313
backend_api,GET,/api/recovery/by-shop,misc,P3,"shop,dispatch",no,no,Secondary/admin — internal,routes/dispatch_continuity.py,329
backend_api,POST,/api/recovery/{assignment_id}/transition,misc,P3,dispatch,no,no,Secondary/admin — internal,routes/dispatch_continuity.py,440
backend_api,GET,/api/recovery/{assignment_id},misc,P3,dispatch,no,no,Secondary/admin — internal,routes/dispatch_continuity.py,488
backend_api,GET,/api/operational-moments/by-assignment/{assignment_id},misc,P3,dispatch,no,no,Secondary/admin — internal,routes/dispatch_continuity.py,512
backend_api,POST,/api/start-shift,misc,P3,dispatch,no,no,Secondary/admin — internal,routes/dispatch_driver.py,192
backend_api,GET,/api/shift-lookups,Dispatch/Driver,P0,dispatch,YES,no,Operational survival — workflow halts,routes/dispatch_driver.py,292
backend_api,GET,/api/assignment-lookups,misc,P3,dispatch,no,no,Secondary/admin — internal,routes/dispatch_driver.py,423
backend_api,POST,/api/magic-link,Auth,P0,dispatch,YES,no,Operational survival — workflow halts,routes/dispatch_driver.py,789
backend_api,POST,/api/session/exchange,Auth,P0,dispatch,YES,no,Operational survival — workflow halts,routes/dispatch_driver.py,816
backend_api,GET,/api/me,misc,P3,dispatch,no,no,Secondary/admin — internal,routes/dispatch_driver.py,873
backend_api,GET,/api/my-assignment,misc,P3,dispatch,no,no,Secondary/admin — internal,routes/dispatch_driver.py,891
backend_api,POST,/api/assignments/{assignment_id}/transition,misc,P3,dispatch,no,no,Secondary/admin — internal,routes/dispatch_driver.py,912
backend_api,GET,/api/sessions,Auth,P0,dispatch,YES,no,Operational survival — workflow halts,routes/dispatch_driver.py,965
backend_api,POST,/api/sessions/{session_id}/revoke,Auth,P0,dispatch,YES,no,Operational survival — workflow halts,routes/dispatch_driver.py,994
backend_api,POST,/api/auth/multi-login,Auth,P0,public_or_multi,YES,no,Operational survival — workflow halts,routes/auth_directory_routes.py,216
backend_api,POST,/api/auth/multi-logout,Auth,P0,public_or_multi,YES,no,Operational survival — workflow halts,routes/auth_directory_routes.py,301
backend_api,GET,/api/auth/me-directory,Auth,P0,public_or_multi,YES,no,Operational survival — workflow halts,routes/auth_directory_routes.py,307
backend_api,POST,/api/auth/issue-portal-token,Auth,P0,public_or_multi,YES,no,Operational survival — workflow halts,routes/auth_directory_routes.py,314
backend_api,POST,/api/auth/change-master-password,Auth,P0,public_or_multi,YES,no,Operational survival — workflow halts,routes/auth_directory_routes.py,366
backend_api,GET,/api/admin/directory,Admin,P2,admin,no,no,Operational support — non-blocking,routes/auth_directory_routes.py,396
backend_api,POST,/api/admin/directory,Admin,P2,admin,no,no,Operational support — non-blocking,routes/auth_directory_routes.py,403
backend_api,GET,/api/admin/audit,Admin,P2,admin,no,no,Operational support — non-blocking,routes/auth_directory_routes.py,567
backend_api,GET,/api/assignments.csv,misc,P3,dispatch,no,no,Secondary/admin — internal,routes/dispatch_exports.py,91
backend_api,GET,/api/state-events.csv,misc,P3,dispatch,no,no,Secondary/admin — internal,routes/dispatch_exports.py,148
backend_api,GET,/api/haul-cycles.csv,misc,P3,dispatch,no,no,Secondary/admin — internal,routes/dispatch_exports.py,202
backend_api,GET,/api/admin/mfa/status,Auth,P0,admin,YES,no,Operational survival — workflow halts,routes/mfa_routes.py,113
backend_api,POST,/api/admin/mfa/enroll/start,Auth,P0,admin,YES,no,Operational survival — workflow halts,routes/mfa_routes.py,127
backend_api,POST,/api/admin/mfa/enroll/verify,Auth,P0,admin,YES,no,Operational survival — workflow halts,routes/mfa_routes.py,163
backend_api,POST,/api/admin/mfa/disable,Auth,P0,admin,YES,no,Operational survival — workflow halts,routes/mfa_routes.py,198
backend_api,POST,/api/admin/mfa/regenerate-recovery,Auth,P0,admin,YES,no,Operational survival — workflow halts,routes/mfa_routes.py,226
backend_api,POST,/api/auth/mfa/verify-login,Auth,P0,public_or_multi,YES,no,Operational survival — workflow halts,routes/mfa_routes.py,255
backend_api,GET,/api/production-health,misc,P3,admin,no,no,Secondary/admin — internal,routes/admin_production_health.py,99
backend_api,POST,/api/daily-reports,Daily Report,P0,public_or_multi,YES,YES,Operational survival — workflow halts,routes/daily_reports.py,84
backend_api,GET,/api/daily-reports,Daily Report,P0,public_or_multi,YES,YES,Operational survival — workflow halts,routes/daily_reports.py,112
backend_api,GET,/api/daily-reports/next-number,Daily Report,P0,public_or_multi,YES,YES,Operational survival — workflow halts,routes/daily_reports.py,148
backend_api,GET,/api/daily-reports.csv,Daily Report,P0,public_or_multi,YES,YES,Operational survival — workflow halts,routes/daily_reports.py,156
backend_api,GET,/api/daily-reports/{report_id},Daily Report,P0,public_or_multi,YES,YES,Operational survival — workflow halts,routes/daily_reports.py,205
backend_api,DELETE,/api/daily-reports/{report_id},Daily Report,P0,public_or_multi,YES,YES,Operational survival — workflow halts,routes/daily_reports.py,215
backend_api,GET,/api/admin/find-by-doc-id,Admin,P2,admin,no,no,Operational support — non-blocking,routes/admin_lookups.py,68
backend_api,POST,/api/login,Auth,P0,field_leadership,YES,no,Operational survival — workflow halts,routes/field_leadership.py,334
backend_api,GET,/api/check,misc,P3,field_leadership,no,no,Secondary/admin — internal,routes/field_leadership.py,343
backend_api,GET,/api/jobs,misc,P3,field_leadership,no,no,Secondary/admin — internal,routes/field_leadership.py,351
backend_api,GET,/api/employees,misc,P3,field_leadership,no,no,Secondary/admin — internal,routes/field_leadership.py,361
backend_api,POST,/api/employees,misc,P3,field_leadership,no,no,Secondary/admin — internal,routes/field_leadership.py,371
backend_api,GET,/api/equipment-catalog,Shop/Fleet,P1,"pm,field_leadership",no,no,Mission critical — significant degradation,routes/field_leadership.py,754
backend_api,GET,/api/equipment-makes,Shop/Fleet,P1,"pm,field_leadership",no,no,Mission critical — significant degradation,routes/field_leadership.py,762
backend_api,GET,/api/equipment-checkout-lookup,Shop/Fleet,P1,"pm,field_leadership",no,no,Mission critical — significant degradation,routes/field_leadership.py,770
backend_api,GET,/api/{rec_id},misc,P3,field_leadership,no,no,Secondary/admin — internal,routes/field_leadership.py,818
backend_api,GET,/api/{rec_id}/pdf,misc,P3,field_leadership,no,no,Secondary/admin — internal,routes/field_leadership.py,829
backend_api,DELETE,/api/{rec_id},misc,P3,field_leadership,no,no,Secondary/admin — internal,routes/field_leadership.py,855
backend_api,GET,/api/export/csv,misc,P3,field_leadership,no,no,Secondary/admin — internal,routes/field_leadership.py,865
backend_api,GET,/api/admin/equipment-catalog,Shop/Fleet,P1,"admin,pm,field_leadership",no,no,Mission critical — significant degradation,routes/field_leadership.py,923
backend_api,POST,/api/admin/equipment-catalog,Shop/Fleet,P1,"admin,pm,field_leadership",no,no,Mission critical — significant degradation,routes/field_leadership.py,928
backend_api,PATCH,/api/admin/equipment-catalog/{item_id},Shop/Fleet,P1,"admin,pm,field_leadership",no,no,Mission critical — significant degradation,routes/field_leadership.py,953
backend_api,DELETE,/api/admin/equipment-catalog/{item_id},Shop/Fleet,P1,"admin,pm,field_leadership",no,no,Mission critical — significant degradation,routes/field_leadership.py,979
backend_api,GET,/api/admin/equipment-makes,Shop/Fleet,P1,"admin,pm,field_leadership",no,no,Mission critical — significant degradation,routes/field_leadership.py,989
backend_api,POST,/api/admin/equipment-makes,Shop/Fleet,P1,"admin,pm,field_leadership",no,no,Mission critical — significant degradation,routes/field_leadership.py,994
backend_api,PATCH,/api/admin/equipment-makes/{item_id},Shop/Fleet,P1,"admin,pm,field_leadership",no,no,Mission critical — significant degradation,routes/field_leadership.py,1011
backend_api,DELETE,/api/admin/equipment-makes/{item_id},Shop/Fleet,P1,"admin,pm,field_leadership",no,no,Mission critical — significant degradation,routes/field_leadership.py,1034
backend_api,GET,/api/admin/equipment-checkout-export.csv,Shop/Fleet,P1,"admin,pm,field_leadership",no,no,Mission critical — significant degradation,routes/field_leadership.py,1044
backend_api,GET,/api/field-leadership/time-off,Field Leadership,P1,field_leadership,YES,no,Mission critical — significant degradation,routes/field_leadership.py,1138
backend_api,GET,/api/field-leadership/time-off/stats,Field Leadership,P1,field_leadership,YES,no,Mission critical — significant degradation,routes/field_leadership.py,1161
backend_api,POST,/api/field-leadership/time-off/{rec_id}/decide,Field Leadership,P1,field_leadership,YES,no,Mission critical — significant degradation,routes/field_leadership.py,1188
backend_api,POST,/api/field-leadership/time-off/public-link,Field Leadership,P1,field_leadership,YES,no,Mission critical — significant degradation,routes/field_leadership.py,1261
backend_api,GET,/api/field-leadership/time-off/public-links,Field Leadership,P1,field_leadership,YES,no,Mission critical — significant degradation,routes/field_leadership.py,1306
backend_api,GET,/api/public/time-off/{token},misc,P3,field_leadership,no,no,Secondary/admin — internal,routes/field_leadership.py,1313
backend_api,POST,/api/public/time-off/{token}/submit,misc,P3,field_leadership,no,no,Secondary/admin — internal,routes/field_leadership.py,1331
backend_api,POST,/api/pack,misc,P3,safety,no,no,Secondary/admin — internal,routes/safety_topic_library.py,449
backend_api,GET,/api/qaqc-inspections,misc,P3,public_or_multi,no,no,Secondary/admin — internal,routes/qaqc.py,274
backend_api,GET,/api/qaqc-inspections/{inspection_id},misc,P3,public_or_multi,no,no,Secondary/admin — internal,routes/qaqc.py,316
backend_api,DELETE,/api/qaqc-inspections/{inspection_id},misc,P3,public_or_multi,no,no,Secondary/admin — internal,routes/qaqc.py,326
backend_api,GET,/api/admin/qaqc-inspections/stats,Admin,P2,admin,no,no,Operational support — non-blocking,routes/qaqc.py,333
backend_api,GET,/api/admin/qaqc-inspections/export.csv,Admin,P2,admin,no,no,Operational support — non-blocking,routes/qaqc.py,349
backend_api,POST,/api/legacy-imports/upload,Attachments,P0,public_or_multi,YES,YES,Operational survival — workflow halts,routes/legacy_imports.py,147
backend_api,GET,/api/legacy-imports/_meta,misc,P3,public_or_multi,no,no,Secondary/admin — internal,routes/legacy_imports.py,285
backend_api,GET,/api/legacy-imports,misc,P3,public_or_multi,no,no,Secondary/admin — internal,routes/legacy_imports.py,314
backend_api,GET,/api/legacy-imports/{import_id},misc,P3,public_or_multi,no,no,Secondary/admin — internal,routes/legacy_imports.py,337
backend_api,GET,/api/legacy-imports/{import_id}/file,misc,P3,public_or_multi,no,no,Secondary/admin — internal,routes/legacy_imports.py,346
backend_api,PATCH,/api/legacy-imports/{import_id},misc,P3,public_or_multi,no,no,Secondary/admin — internal,routes/legacy_imports.py,379
backend_api,POST,/api/legacy-imports/{import_id}/approve,misc,P3,public_or_multi,no,no,Secondary/admin — internal,routes/legacy_imports.py,415
backend_api,POST,/api/legacy-imports/{import_id}/reject,misc,P3,public_or_multi,no,no,Secondary/admin — internal,routes/legacy_imports.py,445
backend_api,POST,/api/legacy-imports/{import_id}/retry-ocr,misc,P3,public_or_multi,no,no,Secondary/admin — internal,routes/legacy_imports.py,470
backend_api,GET,/api/admin/legacy-imports/audit,Admin,P2,admin,no,no,Operational support — non-blocking,routes/legacy_imports.py,506
backend_api,GET,/api/admin/legacy-imports/pilot-debrief,Admin,P2,admin,no,no,Operational support — non-blocking,routes/legacy_imports.py,523
backend_api,GET,/api/safety/fire-extinguishers,Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/fire_extinguishers.py,25
backend_api,POST,/api/safety/fire-extinguishers,Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/fire_extinguishers.py,39
backend_api,PATCH,/api/safety/fire-extinguishers/{fe_id},Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/fire_extinguishers.py,67
backend_api,POST,/api/safety/fire-extinguishers/{fe_id}/inspect,Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/fire_extinguishers.py,78
backend_api,DELETE,/api/safety/fire-extinguishers/{fe_id},Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/fire_extinguishers.py,166
backend_api,GET,/api/safety/documents,Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/documents.py,45
backend_api,POST,/api/safety/documents,Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/documents.py,57
backend_api,PATCH,/api/safety/documents/{doc_id},Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/documents.py,141
backend_api,GET,/api/safety/documents/{doc_id}/download,Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/documents.py,161
backend_api,DELETE,/api/safety/documents/{doc_id},Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/documents.py,185
backend_api,GET,/api/safety/training-records,Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/training.py,31
backend_api,POST,/api/safety/training-records,Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/training.py,45
backend_api,PATCH,/api/safety/training-records/{rec_id},Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/training.py,88
backend_api,DELETE,/api/safety/training-records/{rec_id},Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/training.py,106
backend_api,GET,/api/safety/employee-profile/{employee_id},Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/training.py,118
backend_api,GET,/api/safety/digest/preview,Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/digest.py,148
backend_api,POST,/api/safety/digest/send,Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/digest.py,153
backend_api,POST,/api/safety/login,Auth,P0,safety,YES,no,Operational survival — workflow halts,routes/safety_portal/auth_users.py,68
backend_api,GET,/api/safety/me,Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/auth_users.py,127
backend_api,POST,/api/safety/change-password,Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/auth_users.py,132
backend_api,POST,/api/safety/forgot-password,Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/auth_users.py,150
backend_api,POST,/api/safety/reset-password,Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/auth_users.py,172
backend_api,GET,/api/admin/safety-users,Safety,P1,"admin,safety",YES,YES,Mission critical — significant degradation,routes/safety_portal/auth_users.py,236
backend_api,POST,/api/admin/safety-users,Safety,P1,"admin,safety",YES,YES,Mission critical — significant degradation,routes/safety_portal/auth_users.py,241
backend_api,PATCH,/api/admin/safety-users/{user_id},Safety,P1,"admin,safety",YES,YES,Mission critical — significant degradation,routes/safety_portal/auth_users.py,263
backend_api,DELETE,/api/admin/safety-users/{user_id},Safety,P1,"admin,safety",YES,YES,Mission critical — significant degradation,routes/safety_portal/auth_users.py,298
backend_api,POST,/api/safety/fire-extinguishers/{fe_id}/attachments,Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/fire_ext_attachments.py,107
backend_api,DELETE,/api/safety/fire-extinguishers/{fe_id}/attachments/{att_id},Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/fire_ext_attachments.py,176
backend_api,GET,/api/safety/fire-extinguishers/{fe_id}/attachments/{att_id},Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/fire_ext_attachments.py,197
backend_api,GET,/api/safety/fire-extinguishers/{fe_id}/history.pdf,Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/fire_ext_attachments.py,220
backend_api,GET,/api/safety/daily-reports,Daily Report,P0,safety,YES,YES,Operational survival — workflow halts,routes/safety_portal/daily_reports.py,30
backend_api,GET,/api/safety/overview,Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/overview.py,57
backend_api,GET,/api/admin/safety/overview,Safety,P1,"admin,safety",YES,YES,Mission critical — significant degradation,routes/safety_portal/overview.py,61
backend_api,GET,/api/safety/corrective-actions,Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/corrective_actions.py,20
backend_api,POST,/api/safety/corrective-actions,Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/corrective_actions.py,42
backend_api,GET,/api/safety/corrective-actions/{ca_id},Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/corrective_actions.py,120
backend_api,PATCH,/api/safety/corrective-actions/{ca_id},Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/corrective_actions.py,147
backend_api,POST,/api/safety/corrective-actions/{ca_id}/links,Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/corrective_actions.py,250
backend_api,DELETE,/api/safety/corrective-actions/{ca_id}/links,Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/corrective_actions.py,277
backend_api,GET,/api/safety/corrective-actions/{ca_id}/related-resolved,Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/corrective_actions.py,293
backend_api,DELETE,/api/safety/corrective-actions/{ca_id},Safety,P1,safety,YES,YES,Mission critical — significant degradation,routes/safety_portal/corrective_actions.py,326
backend_api,POST,/api/integrations/motive/webhook,misc,P3,public_or_multi,no,no,Secondary/admin — internal,routes/integrations/webhooks.py,98
backend_api,POST,/api/integrations/maintainx/webhook,misc,P3,public_or_multi,no,no,Secondary/admin — internal,routes/integrations/webhooks.py,105
backend_api,GET,/api/admin/integrations/overview,Admin,P2,admin,no,no,Operational support — non-blocking,routes/integrations/config.py,46
backend_api,POST,/api/some-endpoint,misc,P3,public_or_multi,no,no,Secondary/admin — internal,lib/idempotency.py,15
frontend_route,-,/,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/safety,Safety,P1,safety,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/safety/forms/login,Auth,P0,safety,YES,no,Operational survival — workflow halts,src/App.js,
frontend_route,-,/safety/forms,Safety,P1,safety,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/safety/forms/equipment-issuance/new,Safety,P1,"pm,safety",YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/safety/forms/equipment-issuance/:id,Safety,P1,"pm,safety",YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/safety/forms/equipment-issuance/:id/return,Safety,P1,"pm,safety",YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/safety/forms/equipment-training/new,Safety,P1,"pm,safety",YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/safety/forms/equipment-training/:id,Safety,P1,"pm,safety",YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/safety/cards,Safety,P1,safety,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/field,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/field/calculators,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/qaqc,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/qa-qc,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/qaqc/:slug/new,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/qaqc/:id,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/admin/qaqc,Admin,P2,admin,no,no,Operational support — non-blocking,src/App.js,
frontend_route,-,/admin/photos,Attachments,P0,admin,YES,YES,Operational survival — workflow halts,src/App.js,
frontend_route,-,/leadership,Field Leadership,P1,public_or_multi,YES,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/leadership/records,Field Leadership,P1,public_or_multi,YES,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/leadership/records/:id,Field Leadership,P1,public_or_multi,YES,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/leadership/:kind/new,Field Leadership,P1,public_or_multi,YES,no,Mission critical — significant degradation,src/App.js,
frontend_route,-,/safety/inspections/new,Safety,P1,safety,YES,YES,Mission critical — significant degradation,src/App.js,
frontend_route,-,/inspect/new,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
frontend_route,-,/submit,misc,P3,public_or_multi,no,no,Secondary/admin — internal,src/App.js,
