source_file,source_line,declared_route,owner,family,intended_audience,entry_path,navigation_source,role_requirements,intentionally_hidden,hidden_rationale,canonical_relationship,en_es_compliance,responsive_compliance,certification_evidence,governance_evidence
frontend/src/app/routing/AppRoutes.jsx,943,/pm/posters,Project Management,Project Management,Project Management,Discovery path pending explicit click-proof,Path proof pending,Project Management,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + load proof (2026-08-03),"Reachable route known, but no route-level certification evidence yet."
frontend/src/app/routing/AppRoutes.jsx,944,/pm/qaqc,Project Management,Project Management,Project Management,Discovery path pending explicit click-proof,Path proof pending,Project Management,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),"2026-08-02 focused recertification sweep passed EN/ES verification, responsive checks (390/768/1440), and screenshot review after shared i18n/admin/shop/root fixes."
frontend/src/app/routing/AppRoutes.jsx,945,/pm/photos,Project Management,Project Management,Project Management,Discovery path pending explicit click-proof,Path proof pending,Project Management,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),"Certified after responsive layout hardening on the shared portal shell + photo filters; direct proof cleared 390, 430, 768, 1024, and 1440 without overflow (`20260802_134004`, `20260802_151534`)."
frontend/src/app/routing/AppRoutes.jsx,954,/pm/daily,Project Management,Project Management,Project Management,Discovery path pending explicit click-proof,Path proof pending,Project Management,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),"2026-08-02 focused recertification sweep passed EN/ES verification, responsive checks (390/768/1440), and screenshot review after shared i18n/admin/shop/root fixes."
frontend/src/app/routing/AppRoutes.jsx,955,/pm/daily/:id,Project Management,Project Management,Project Management,Discovery path pending explicit click-proof,Path proof pending,Project Management,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED 390/768/1024/1440,Ledger row already carries certification evidence.
frontend/src/app/routing/AppRoutes.jsx,956,/pm/incidents,Project Management,Project Management,Project Management,Discovery path pending explicit click-proof,Path proof pending,Project Management,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + load proof (2026-08-03),"Reachable route known, but no route-level certification evidence yet."
frontend/src/app/routing/AppRoutes.jsx,957,/pm/incidents/:id,Project Management,Project Management,Project Management,Discovery path pending explicit click-proof,Path proof pending,Project Management,YES,Surface is discoverable in routing and now has preview-safe runtime proof.,PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED fixture-backed PM incident detail proof (2026-08-05),2026-08-05 recertification: iteration_141 verified `/pm/incidents/bddd1b95-b55a-4646-aa7d-9b156a2c21e3` loads correctly for the PM preview account.
frontend/src/app/routing/AppRoutes.jsx,958,/pm/meetings,Project Management,Project Management,Project Management,Discovery path pending explicit click-proof,Path proof pending,Project Management,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + load proof (2026-08-03),"Reachable route known, but no route-level certification evidence yet."
frontend/src/app/routing/AppRoutes.jsx,959,/pm/meetings/:id,Project Management,Project Management,Project Management,Discovery path pending explicit click-proof,Path proof pending,Project Management,YES,Surface is discoverable in routing and now has preview-safe runtime proof.,PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED fixture-backed PM meeting detail proof (2026-08-05),2026-08-05 recertification: iteration_141 verified `/pm/meetings/28c27d5e-5bc1-4e8d-9c88-0497a010d4c6` loads correctly for the PM preview account.
frontend/src/app/routing/AppRoutes.jsx,960,/pm/inspections,Project Management,Project Management,Project Management,Discovery path pending explicit click-proof,Path proof pending,Project Management,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),2026-08-02 Level 2 transportation-adjacent certification: PM inspections list passed EN/ES and responsive proof; route correctly shows an empty-state when no PM-owned inspections exist.
frontend/src/app/routing/AppRoutes.jsx,961,/pm/inspections/:id,Project Management,Project Management,Project Management,Discovery path pending explicit click-proof,Path proof pending,Project Management,YES,Surface is discoverable in routing and now has preview-safe runtime proof.,PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED fixture-backed PM inspection detail proof (2026-08-05),2026-08-05 recertification: iteration_141 verified `/pm/inspections/d6e8621a-80f9-42d8-984d-94f2d8aaf866` loads correctly for the PM preview account.
frontend/src/app/routing/AppRoutes.jsx,962,/pm/jha-plans,Project Management,Project Management,Project Management,Discovery path pending explicit click-proof,Path proof pending,Project Management,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + load proof (2026-08-03),"Reachable route known, but no route-level certification evidence yet."
frontend/src/app/routing/AppRoutes.jsx,963,/pm/trench-boxes,Project Management,Project Management,Project Management,Discovery path pending explicit click-proof,Path proof pending,Project Management,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + load proof (2026-08-03),"Reachable route known, but no route-level certification evidence yet."
frontend/src/app/routing/AppRoutes.jsx,964,/pm/equipment,Project Management,Project Management,Project Management,Discovery path pending explicit click-proof,Path proof pending,Project Management,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),"2026-08-02 focused recertification sweep passed EN/ES verification, responsive checks (390/768/1440), and screenshot review after shared i18n/admin/shop/root fixes."
frontend/src/app/routing/AppRoutes.jsx,965,/pm/equipment/:id,Project Management,Project Management,Project Management,Discovery path pending explicit click-proof,Path proof pending,Project Management,YES,Surface is discoverable in routing and now has preview-safe runtime proof.,PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED PM equipment route behavior proof (2026-08-05),2026-08-05 recertification: iteration_141 verified `/pm/equipment/ab35644e-2fca-40c6-aa58-b6d02eec8881` resolves to the expected PM equipment experience.
frontend/src/app/routing/AppRoutes.jsx,971,/pm/trench-safety,Project Management,Project Management,Project Management,Discovery path pending explicit click-proof,Path proof pending,Project Management,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),"2026-08-02 focused recertification sweep passed EN/ES verification, responsive checks (390/768/1440), and screenshot review after shared i18n/admin/shop/root fixes."
frontend/src/app/routing/AppRoutes.jsx,972,/pm/trench-safety/assets,Project Management,Project Management,Project Management,Discovery path pending explicit click-proof,Path proof pending,Project Management,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + load proof (2026-08-03),"Reachable route known, but no route-level certification evidence yet."
frontend/src/app/routing/AppRoutes.jsx,973,/pm/trench-safety/assets/:assetId,Project Management,Project Management,Project Management,Discovery path pending explicit click-proof,Path proof pending,Project Management,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + deep-link proof (2026-08-03),Surface discovered from source/runtime inventory and still lacks direct runtime proof.
frontend/src/app/routing/AppRoutes.jsx,974,/pm/trench-safety/tabulated-data,Project Management,Project Management,Project Management,Discovery path pending explicit click-proof,Path proof pending,Project Management,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + load proof (2026-08-03),"Reachable route known, but no route-level certification evidence yet."
frontend/src/app/routing/AppRoutes.jsx,975,/pm/trench-safety/reports,Project Management,Project Management,Project Management,Discovery path pending explicit click-proof,Path proof pending,Project Management,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),"2026-08-02 Level 2 Safety certification: PM trench-safety reports consumer passed EN/ES, responsive proof, and runtime checks."
frontend/src/app/routing/AppRoutes.jsx,976,/pm/trench-safety/excavations,Project Management,Project Management,Project Management,Discovery path pending explicit click-proof,Path proof pending,Project Management,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + load proof (2026-08-03),"Reachable route known, but no route-level certification evidence yet."
frontend/src/app/routing/AppRoutes.jsx,982,/shop/login,Shop Operations,Shop Operations,Shop operator,Direct sign-in route,Path proof pending,Shop operator,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED auth + ES + 390 + no overflow,Certified after shared auth/session fix + ES/mobile login proof + shop footer-label bug repair (screenshot 20260802_030300).
frontend/src/app/routing/AppRoutes.jsx,983,/shop/reset/:token,Shop Operations,Shop Operations,Shop operator,Token or email handoff,Token or email workflow,Shop operator,YES,"Surface is meant to open from a tokenized email, QR, or continuity link instead of global navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED invalid-token state + operator-language proof (2026-08-03),"2026-08-02 Level 1 auth certification: Shop reset form route verified with active token behavior, EN/ES copy, and responsive controls."
frontend/src/app/routing/AppRoutes.jsx,984,/shop/change-password,Shop Operations,Shop Operations,Shop operator,Discovery path pending explicit click-proof,Path proof pending,Shop operator,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),2026-08-02 Level 1 auth certification: authenticated Shop change-password flow verified in EN/ES at mobile and desktop.
frontend/src/app/routing/AppRoutes.jsx,990,/shop,Shop Operations,Shop Operations,Shop operator,Discovery path pending explicit click-proof,Path proof pending,Shop operator,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),"2026-08-02 focused recertification sweep passed EN/ES verification, responsive checks (390/768/1440), and screenshot review after shared i18n/admin/shop/root fixes."
frontend/src/app/routing/AppRoutes.jsx,991,/shop/hub_legacy,Shop Operations,Shop Operations,Shop operator,Discovery path pending explicit click-proof,Path proof pending,Shop operator,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),2026-08-02 Level 3 redirect certification: legacy Shop hub URL redirects cleanly to canonical /shop/login with no loop.
frontend/src/app/routing/AppRoutes.jsx,992,/shop/hub_v2,Shop Operations,Shop Operations,Shop operator,Discovery path pending explicit click-proof,Path proof pending,Shop operator,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),"2026-08-02 focused recertification sweep passed EN/ES verification, responsive checks (390/768/1440), and screenshot review after shared i18n/admin/shop/root fixes."
frontend/src/app/routing/AppRoutes.jsx,996,/shop/asset-care,Shop Operations,Shop Operations,Shop operator,Discovery path pending explicit click-proof,Path proof pending,Shop operator,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),"2026-08-02 focused recertification sweep passed EN/ES verification, responsive checks (390/768/1440), and screenshot review after shared i18n/admin/shop/root fixes."
frontend/src/app/routing/AppRoutes.jsx,1000,/shop/manager/queue,Shop Operations,Shop Operations,Shop operator,Discovery path pending explicit click-proof,Path proof pending,Shop operator,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),"2026-08-02 focused recertification sweep passed EN/ES verification, responsive checks (390/768/1440), and screenshot review after shared i18n/admin/shop/root fixes."
frontend/src/app/routing/AppRoutes.jsx,1001,/shop/me,Shop Operations,Shop Operations,Shop operator,Discovery path pending explicit click-proof,Path proof pending,Shop operator,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),"2026-08-02 focused recertification sweep passed EN/ES verification, responsive checks (390/768/1440), and screenshot review after shared i18n/admin/shop/root fixes."
frontend/src/app/routing/AppRoutes.jsx,1003,/shop/units/history,Shop Operations,Shop Operations,Shop operator,Discovery path pending explicit click-proof,Path proof pending,Shop operator,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),"2026-08-02 focused recertification sweep passed EN/ES verification, responsive checks (390/768/1440), and screenshot review after shared i18n/admin/shop/root fixes."
frontend/src/app/routing/AppRoutes.jsx,1004,/shop/units/:unitNumber/history,Shop Operations,Shop Operations,Shop operator,Discovery path pending explicit click-proof,Path proof pending,Shop operator,YES,Surface is discoverable in routing and now has preview-safe runtime proof.,PRIMARY_ROUTE,PENDING_REVIEW,PENDING_REVIEW,CERTIFIED shop unit history proof (2026-08-05),2026-08-05 recertification: `/shop/units/EXC-8614/history` loads with real timeline events after shared shop auth-header repair and operator-language cleanup.
frontend/src/app/routing/AppRoutes.jsx,1006,/shop/fuel-lube/new,Shop Operations,Shop Operations,Shop operator,Discovery path pending explicit click-proof,Path proof pending,Shop operator,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),"2026-08-02 focused recertification sweep passed EN/ES verification, responsive checks (390/768/1440), and screenshot review after shared i18n/admin/shop/root fixes."
frontend/src/app/routing/AppRoutes.jsx,1008,/shop/fuel-lube,Shop Operations,Shop Operations,Shop operator,Discovery path pending explicit click-proof,Path proof pending,Shop operator,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),"2026-08-02 focused recertification sweep passed EN/ES verification, responsive checks (390/768/1440), and screenshot review after shared i18n/admin/shop/root fixes."
frontend/src/app/routing/AppRoutes.jsx,1009,/shop/fuel-lube/:visitId,Shop Operations,Shop Operations,Shop operator,Discovery path pending explicit click-proof,Path proof pending,Shop operator,YES,Surface is discoverable in routing and now has preview-safe runtime proof.,PRIMARY_ROUTE,PENDING_REVIEW,PENDING_REVIEW,CERTIFIED shop fuel/lube detail proof (2026-08-05),2026-08-05 recertification: `/shop/fuel-lube/flv-53f1f11a0e9a` loads successfully for the shop preview account with operator-safe wording.
frontend/src/app/routing/AppRoutes.jsx,1011,/shop/service-truck-reconciliation/new,Shop Operations,Shop Operations,Shop operator,Discovery path pending explicit click-proof,Path proof pending,Shop operator,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),"2026-08-02 focused recertification sweep passed EN/ES verification, responsive checks (390/768/1440), and screenshot review after shared i18n/admin/shop/root fixes."
frontend/src/app/routing/AppRoutes.jsx,1012,/shop/service-truck-reconciliation,Shop Operations,Shop Operations,Shop operator,Discovery path pending explicit click-proof,Path proof pending,Shop operator,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),"2026-08-02 focused recertification sweep passed EN/ES verification, responsive checks (390/768/1440), and screenshot review after shared i18n/admin/shop/root fixes."
frontend/src/app/routing/AppRoutes.jsx,1013,/shop/service-truck-reconciliation/:recId,Shop Operations,Shop Operations,Shop operator,Discovery path pending explicit click-proof,Path proof pending,Shop operator,YES,Surface is discoverable in routing and now has preview-safe runtime proof.,PRIMARY_ROUTE,PENDING_REVIEW,PENDING_REVIEW,CERTIFIED shop reconciliation detail proof (2026-08-05),2026-08-05 recertification: `/shop/service-truck-reconciliation/strr-bce850a72adb` loads successfully for the shop preview account with operator-safe wording.
frontend/src/app/routing/AppRoutes.jsx,1015,/shop/pm,Shop Operations,Shop Operations,Shop operator,Discovery path pending explicit click-proof,Path proof pending,Shop operator,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),"2026-08-02 focused recertification sweep passed EN/ES verification, responsive checks (390/768/1440), and screenshot review after shared i18n/admin/shop/root fixes."
frontend/src/app/routing/AppRoutes.jsx,1016,/shop/pm/templates,Shop Operations,Shop Operations,Shop operator,Discovery path pending explicit click-proof,Path proof pending,Shop operator,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),"2026-08-02 focused recertification sweep passed EN/ES verification, responsive checks (390/768/1440), and screenshot review after shared i18n/admin/shop/root fixes."
frontend/src/app/routing/AppRoutes.jsx,1017,/shop/pm/schedules,Shop Operations,Shop Operations,Shop operator,Discovery path pending explicit click-proof,Path proof pending,Shop operator,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),"2026-08-02 focused recertification sweep passed EN/ES verification, responsive checks (390/768/1440), and screenshot review after shared i18n/admin/shop/root fixes."
frontend/src/app/routing/AppRoutes.jsx,1018,/shop/pm/work-orders,Shop Operations,Shop Operations,Shop operator,Discovery path pending explicit click-proof,Path proof pending,Shop operator,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),"2026-08-02 focused recertification sweep passed EN/ES verification, responsive checks (390/768/1440), and screenshot review after shared i18n/admin/shop/root fixes."
frontend/src/app/routing/AppRoutes.jsx,1019,/shop/pm/work-orders/:id,Shop Operations,Shop Operations,Shop operator,Discovery path pending explicit click-proof,Path proof pending,Shop operator,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + deep-link proof (2026-08-03),Surface discovered from source/runtime inventory and still lacks direct runtime proof.
frontend/src/app/routing/AppRoutes.jsx,1020,/shop/trench-safety-repairs,Shop Operations,Shop Operations,Shop operator,Discovery path pending explicit click-proof,Path proof pending,Shop operator,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),"2026-08-02 focused recertification sweep passed EN/ES verification, responsive checks (390/768/1440), and screenshot review after shared i18n/admin/shop/root fixes."
frontend/src/app/routing/AppRoutes.jsx,1021,/shop/fleet,Shop Operations,Shop Operations,Shop operator,Discovery path pending explicit click-proof,Path proof pending,Shop operator,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),"2026-08-02 focused recertification sweep passed EN/ES verification, responsive checks (390/768/1440), and screenshot review after shared i18n/admin/shop/root fixes."
frontend/src/app/routing/AppRoutes.jsx,1025,/fleet/unit/:unit_number,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,2026-08-02 Level 2 transportation-adjacent certification: fleet unit thread opened from a valid preview unit and passed EN/ES plus responsive proof.
frontend/src/app/routing/AppRoutes.jsx,1029,/shop/equipment,Shop Operations,Shop Operations,Shop operator,Discovery path pending explicit click-proof,Path proof pending,Shop operator,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),"2026-08-02 focused recertification sweep passed EN/ES verification, responsive checks (390/768/1440), and screenshot review after shared i18n/admin/shop/root fixes."
frontend/src/app/routing/AppRoutes.jsx,1030,/shop/equipment/:id,Shop Operations,Shop Operations,Shop operator,Discovery path pending explicit click-proof,Path proof pending,Shop operator,YES,Surface is discoverable in routing and now has preview-safe runtime proof.,PRIMARY_ROUTE,PENDING_REVIEW,PENDING_REVIEW,CERTIFIED shop equipment detail proof (2026-08-05),2026-08-05 recertification: `/shop/equipment/dabf7610-739c-44db-9938-d1313b9148d7` loads successfully for the shop preview account.
frontend/src/app/routing/AppRoutes.jsx,1039,/hr/login,Human Resources,Human Resources,Human Resources,Direct sign-in route,Path proof pending,Human Resources,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED auth + ES + 390 + no overflow,"Certified after shared auth/session fix + ES/mobile login proof + runtime pass (`iteration_107`, `iteration_108`)."
frontend/src/app/routing/AppRoutes.jsx,1040,/sign-in,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,2026-08-02 Level 2 shared-auth certification: shared sign-in route verified in EN/ES with clean runtime and responsive controls.
frontend/src/app/routing/AppRoutes.jsx,1041,/change-password,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Discovery path pending explicit click-proof,Path proof pending,Public / Shared,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,2026-08-02 Level 2 shared-auth certification: shared directory password-change route verified in EN/ES with clean runtime and responsive controls.
frontend/src/app/routing/AppRoutes.jsx,1042,/hr/forgot,Human Resources,Human Resources,Human Resources,Token or email handoff,Path proof pending,Human Resources,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED redirect + operator-language proof (2026-08-03),2026-08-02 Level 3 redirect certification: deprecated HR forgot route cleanly forwards to canonical /hr/login inline reset flow.
frontend/src/app/routing/AppRoutes.jsx,1043,/hr/reset/:token,Human Resources,Human Resources,Human Resources,Token or email handoff,Token or email workflow,Human Resources,YES,"Surface is meant to open from a tokenized email, QR, or continuity link instead of global navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED invalid-token state + operator-language proof (2026-08-03),"2026-08-02 Level 1 auth certification: HR reset form route verified with active token behavior, EN/ES copy, and responsive controls."
frontend/src/app/routing/AppRoutes.jsx,1044,/hr/change-password,Human Resources,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,Human Resources,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),2026-08-02 Level 1 auth certification: authenticated HR change-password flow verified in EN/ES at mobile and desktop.
frontend/src/app/routing/AppRoutes.jsx,1046,/hr,Human Resources,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,Human Resources,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + load proof (2026-08-03),"Reachable route known, but no route-level certification evidence yet."
frontend/src/app/routing/AppRoutes.jsx,1047,/hr/hub_legacy,Human Resources,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,Human Resources,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),2026-08-02 Level 3 redirect certification: legacy HR hub URL redirects cleanly to canonical /hr/login with no loop.
frontend/src/app/routing/AppRoutes.jsx,1049,/hr/hub_v2,Human Resources,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,Human Resources,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),"2026-08-02 focused recertification sweep passed EN/ES verification, responsive checks (390/768/1440), and screenshot review after shared i18n/admin/shop/root fixes."
frontend/src/app/routing/AppRoutes.jsx,1050,/hr/field-leadership,Human Resources,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,Human Resources,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + load proof (2026-08-03),"Reachable route known, but no route-level certification evidence yet."
frontend/src/app/routing/AppRoutes.jsx,1051,/hr/field-leadership-users,Human Resources,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,Human Resources,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + load proof (2026-08-03),"Reachable route known, but no route-level certification evidence yet."
frontend/src/app/routing/AppRoutes.jsx,1052,/hr/employee-accountability,Human Resources,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,Human Resources,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + load proof (2026-08-03),"Reachable route known, but no route-level certification evidence yet."
frontend/src/app/routing/AppRoutes.jsx,1053,/hr/time-verification,Human Resources,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,Human Resources,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + load proof (2026-08-03),"Reachable route known, but no route-level certification evidence yet."
frontend/src/app/routing/AppRoutes.jsx,1054,/hr/time-off,Human Resources,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,Human Resources,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + load proof (2026-08-03),"Reachable route known, but no route-level certification evidence yet."
frontend/src/app/routing/AppRoutes.jsx,1055,/hr/payroll-variance,Human Resources,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,Human Resources,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + load proof (2026-08-03),"Reachable route known, but no route-level certification evidence yet."
